,time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,wind_speed_10m_max,city,official_name
26109,2018-03-04,32.8,21.6,26.8,0.0,0.0,13.6,Buon Ma Thuot,Buon Ma Thuot
26110,2018-03-05,35.2,23.0,28.0,0.0,0.0,22.0,Buon Ma Thuot,Buon Ma Thuot
26111,2018-03-06,34.3,21.5,27.0,0.1,0.1,27.7,Buon Ma Thuot,Buon Ma Thuot
26112,2018-03-07,33.0,21.0,26.2,0.0,0.0,27.4,Buon Ma Thuot,Buon Ma Thuot
26113,2018-03-08,33.1,20.7,25.6,0.0,0.0,30.2,Buon Ma Thuot,Buon Ma Thuot
26114,2018-03-09,28.2,20.4,23.6,0.1,0.1,28.7,Buon Ma Thuot,Buon Ma Thuot
26115,2018-03-10,27.4,19.4,22.4,0.0,0.0,27.9,Buon Ma Thuot,Buon Ma Thuot
26116,2018-03-11,29.8,19.0,22.9,0.0,0.0,28.1,Buon Ma Thuot,Buon Ma Thuot
26117,2018-03-12,31.5,19.2,23.9,0.0,0.0,29.2,Buon Ma Thuot,Buon Ma Thuot
26118,2018-03-13,32.8,19.6,25.0,0.0,0.0,28.9,Buon Ma Thuot,Buon Ma Thuot
26119,2018-03-14,32.2,20.5,26.0,0.2,0.2,23.4,Buon Ma Thuot,Buon Ma Thuot
26120,2018-03-15,28.1,21.0,23.9,10.5,10.5,18.1,Buon Ma Thuot,Buon Ma Thuot
26121,2018-03-16,29.1,21.3,24.4,1.6,1.6,14.5,Buon Ma Thuot,Buon Ma Thuot
26122,2018-03-17,30.5,20.7,25.3,0.8,0.8,24.8,Buon Ma Thuot,Buon Ma Thuot
26123,2018-03-18,32.2,21.6,26.3,0.0,0.0,24.5,Buon Ma Thuot,Buon Ma Thuot
26124,2018-03-19,31.5,21.0,25.9,0.2,0.2,15.6,Buon Ma Thuot,Buon Ma Thuot
26125,2018-03-20,32.8,21.9,26.0,9.6,9.6,21.5,Buon Ma Thuot,Buon Ma Thuot
26126,2018-03-21,29.6,21.1,24.3,0.6,0.6,22.7,Buon Ma Thuot,Buon Ma Thuot
26127,2018-03-22,27.2,19.0,22.5,0.0,0.0,26.7,Buon Ma Thuot,Buon Ma Thuot
26128,2018-03-23,27.0,18.2,22.0,0.0,0.0,27.7,Buon Ma Thuot,Buon Ma Thuot
26129,2018-03-24,30.0,19.2,23.5,0.0,0.0,28.1,Buon Ma Thuot,Buon Ma Thuot
26130,2018-03-25,31.0,19.0,24.1,0.0,0.0,27.8,Buon Ma Thuot,Buon Ma Thuot
26131,2018-03-26,30.7,19.4,23.9,0.0,0.0,27.1,Buon Ma Thuot,Buon Ma Thuot
26132,2018-03-27,31.8,19.4,24.1,0.0,0.0,27.8,Buon Ma Thuot,Buon Ma Thuot
26133,2018-03-28,31.9,19.6,24.8,0.0,0.0,27.0,Buon Ma Thuot,Buon Ma Thuot
26134,2018-03-29,28.1,20.2,24.3,0.0,0.0,21.7,Buon Ma Thuot,Buon Ma Thuot
26135,2018-03-30,31.5,21.9,25.7,0.3,0.3,23.5,Buon Ma Thuot,Buon Ma Thuot
26136,2018-03-31,32.4,20.5,24.8,0.0,0.0,27.1,Buon Ma Thuot,Buon Ma Thuot
26137,2018-04-01,31.0,19.7,24.3,0.0,0.0,27.8,Buon Ma Thuot,Buon Ma Thuot
26138,2018-04-02,31.6,19.5,24.6,0.0,0.0,29.9,Buon Ma Thuot,Buon Ma Thuot
26139,2018-04-03,34.0,19.6,25.5,0.0,0.0,29.2,Buon Ma Thuot,Buon Ma Thuot
26140,2018-04-04,33.9,20.2,26.3,0.0,0.0,25.4,Buon Ma Thuot,Buon Ma Thuot
26141,2018-04-05,33.9,21.2,26.7,0.0,0.0,25.6,Buon Ma Thuot,Buon Ma Thuot
26142,2018-04-06,34.2,22.1,26.8,0.0,0.0,24.9,Buon Ma Thuot,Buon Ma Thuot
26143,2018-04-07,29.4,21.2,24.3,0.9,0.9,30.4,Buon Ma Thuot,Buon Ma Thuot
26144,2018-04-08,28.0,20.1,23.6,0.0,0.0,28.3,Buon Ma Thuot,Buon Ma Thuot
26145,2018-04-09,30.5,18.9,23.9,0.0,0.0,28.4,Buon Ma Thuot,Buon Ma Thuot
26146,2018-04-10,33.7,21.2,26.4,0.1,0.1,27.8,Buon Ma Thuot,Buon Ma Thuot
26147,2018-04-11,35.2,22.7,27.9,0.2,0.2,21.5,Buon Ma Thuot,Buon Ma Thuot
26148,2018-04-12,36.7,22.3,28.7,0.0,0.0,19.8,Buon Ma Thuot,Buon Ma Thuot
26149,2018-04-13,36.7,23.0,28.9,0.0,0.0,24.3,Buon Ma Thuot,Buon Ma Thuot
26150,2018-04-14,37.5,23.1,29.3,0.0,0.0,26.3,Buon Ma Thuot,Buon Ma Thuot
26151,2018-04-15,35.7,22.6,28.2,0.0,0.0,31.7,Buon Ma Thuot,Buon Ma Thuot
26152,2018-04-16,33.5,22.4,27.0,0.0,0.0,29.9,Buon Ma Thuot,Buon Ma Thuot
26153,2018-04-17,34.0,22.0,26.8,0.0,0.0,28.5,Buon Ma Thuot,Buon Ma Thuot
26154,2018-04-18,34.0,21.6,26.9,0.0,0.0,26.6,Buon Ma Thuot,Buon Ma Thuot
26155,2018-04-19,34.8,22.6,27.6,0.0,0.0,24.2,Buon Ma Thuot,Buon Ma Thuot
26156,2018-04-20,35.0,22.5,28.1,0.0,0.0,25.9,Buon Ma Thuot,Buon Ma Thuot
26157,2018-04-21,36.0,22.2,28.3,0.0,0.0,22.0,Buon Ma Thuot,Buon Ma Thuot
26158,2018-04-22,35.8,22.4,28.5,0.0,0.0,14.5,Buon Ma Thuot,Buon Ma Thuot
26159,2018-04-23,36.2,24.2,28.8,0.2,0.2,14.8,Buon Ma Thuot,Buon Ma Thuot
26160,2018-04-24,36.0,23.9,27.8,4.5,4.5,13.8,Buon Ma Thuot,Buon Ma Thuot
26161,2018-04-25,33.7,23.4,26.5,15.6,15.6,10.1,Buon Ma Thuot,Buon Ma Thuot
26162,2018-04-26,31.5,23.8,26.6,4.0,4.0,10.1,Buon Ma Thuot,Buon Ma Thuot
26163,2018-04-27,32.0,23.8,26.9,0.3,0.3,22.1,Buon Ma Thuot,Buon Ma Thuot
26164,2018-04-28,33.0,23.3,27.2,0.2,0.2,21.2,Buon Ma Thuot,Buon Ma Thuot
26165,2018-04-29,30.8,22.2,26.7,2.7,2.7,15.7,Buon Ma Thuot,Buon Ma Thuot
26166,2018-04-30,29.2,22.0,25.1,7.2,7.2,9.1,Buon Ma Thuot,Buon Ma Thuot
26167,2018-05-01,31.4,23.5,26.8,7.0,7.0,12.2,Buon Ma Thuot,Buon Ma Thuot
26168,2018-05-02,30.8,22.2,26.3,1.0,1.0,20.2,Buon Ma Thuot,Buon Ma Thuot
26169,2018-05-03,33.2,22.2,27.1,0.3,0.3,23.8,Buon Ma Thuot,Buon Ma Thuot
26170,2018-05-04,31.0,22.9,26.0,7.0,7.0,18.9,Buon Ma Thuot,Buon Ma Thuot
26171,2018-05-05,32.7,22.9,26.4,2.9,2.9,14.5,Buon Ma Thuot,Buon Ma Thuot
26172,2018-05-06,31.1,23.0,25.7,37.7,37.7,10.0,Buon Ma Thuot,Buon Ma Thuot
26173,2018-05-07,30.7,22.2,25.4,13.6,13.6,11.2,Buon Ma Thuot,Buon Ma Thuot
26174,2018-05-08,30.8,23.2,25.6,3.1,3.1,15.4,Buon Ma Thuot,Buon Ma Thuot
26175,2018-05-09,32.2,22.7,26.3,1.9,1.9,12.0,Buon Ma Thuot,Buon Ma Thuot
26176,2018-05-10,32.5,22.6,26.9,1.5,1.5,11.3,Buon Ma Thuot,Buon Ma Thuot
26177,2018-05-11,33.0,21.7,26.9,0.2,0.2,18.7,Buon Ma Thuot,Buon Ma Thuot
26178,2018-05-12,32.5,22.0,27.0,0.0,0.0,21.3,Buon Ma Thuot,Buon Ma Thuot
26179,2018-05-13,32.1,23.0,27.2,2.1,2.1,17.1,Buon Ma Thuot,Buon Ma Thuot
26180,2018-05-14,34.0,22.7,27.8,0.0,0.0,21.6,Buon Ma Thuot,Buon Ma Thuot
26181,2018-05-15,34.3,22.6,27.5,2.3,2.3,7.2,Buon Ma Thuot,Buon Ma Thuot
26182,2018-05-16,32.5,22.9,26.6,1.9,1.9,11.9,Buon Ma Thuot,Buon Ma Thuot
26183,2018-05-17,33.5,23.1,26.4,13.3,13.3,13.8,Buon Ma Thuot,Buon Ma Thuot
26184,2018-05-18,32.3,22.2,26.3,1.6,1.6,8.2,Buon Ma Thuot,Buon Ma Thuot
26185,2018-05-19,32.7,22.4,26.3,5.3,5.3,11.7,Buon Ma Thuot,Buon Ma Thuot
26186,2018-05-20,32.4,23.2,26.9,0.5,0.5,10.2,Buon Ma Thuot,Buon Ma Thuot
26187,2018-05-21,33.1,23.0,27.1,2.4,2.4,8.5,Buon Ma Thuot,Buon Ma Thuot
26188,2018-05-22,31.0,22.6,26.2,5.0,5.0,7.2,Buon Ma Thuot,Buon Ma Thuot
26189,2018-05-23,32.0,22.5,26.6,1.5,1.5,14.2,Buon Ma Thuot,Buon Ma Thuot
26190,2018-05-24,32.2,23.3,26.3,11.8,11.8,12.0,Buon Ma Thuot,Buon Ma Thuot
26191,2018-05-25,30.5,22.4,25.9,1.0,1.0,9.5,Buon Ma Thuot,Buon Ma Thuot
26192,2018-05-26,31.2,23.9,26.7,1.7,1.7,8.4,Buon Ma Thuot,Buon Ma Thuot
26193,2018-05-27,33.0,22.4,26.4,4.7,4.7,9.2,Buon Ma Thuot,Buon Ma Thuot
26194,2018-05-28,32.5,23.2,26.6,4.3,4.3,14.6,Buon Ma Thuot,Buon Ma Thuot
26195,2018-05-29,33.2,22.8,26.6,3.5,3.5,9.5,Buon Ma Thuot,Buon Ma Thuot
26196,2018-05-30,33.1,23.5,27.2,4.5,4.5,19.1,Buon Ma Thuot,Buon Ma Thuot
26197,2018-05-31,30.1,23.0,25.8,2.5,2.5,12.6,Buon Ma Thuot,Buon Ma Thuot
26198,2018-06-01,30.5,22.5,25.6,6.3,6.3,8.3,Buon Ma Thuot,Buon Ma Thuot
26199,2018-06-02,25.0,21.9,23.3,15.7,15.7,6.7,Buon Ma Thuot,Buon Ma Thuot
26200,2018-06-03,23.0,21.4,22.0,32.1,32.1,11.2,Buon Ma Thuot,Buon Ma Thuot
26201,2018-06-04,26.0,21.8,23.6,6.6,6.6,14.7,Buon Ma Thuot,Buon Ma Thuot
26202,2018-06-05,28.5,21.8,24.4,19.4,19.4,11.3,Buon Ma Thuot,Buon Ma Thuot
26203,2018-06-06,29.1,22.2,25.0,2.8,2.8,16.6,Buon Ma Thuot,Buon Ma Thuot
26204,2018-06-07,27.0,22.7,24.3,9.5,9.5,20.8,Buon Ma Thuot,Buon Ma Thuot
26205,2018-06-08,26.7,21.5,23.9,11.3,11.3,16.6,Buon Ma Thuot,Buon Ma Thuot
26206,2018-06-09,27.6,21.8,24.6,11.4,11.4,20.9,Buon Ma Thuot,Buon Ma Thuot
26207,2018-06-10,29.5,22.1,24.8,15.8,15.8,17.7,Buon Ma Thuot,Buon Ma Thuot
26208,2018-06-11,25.0,22.3,23.6,12.2,12.2,10.1,Buon Ma Thuot,Buon Ma Thuot
26209,2018-06-12,29.0,21.9,24.6,5.1,5.1,17.4,Buon Ma Thuot,Buon Ma Thuot
26210,2018-06-13,28.5,22.2,25.1,1.2,1.2,13.7,Buon Ma Thuot,Buon Ma Thuot
26211,2018-06-14,28.4,22.9,25.3,0.7,0.7,16.6,Buon Ma Thuot,Buon Ma Thuot
26212,2018-06-15,28.0,23.4,25.4,2.8,2.8,20.2,Buon Ma Thuot,Buon Ma Thuot
26213,2018-06-16,26.9,22.1,24.3,8.6,8.6,14.8,Buon Ma Thuot,Buon Ma Thuot
26214,2018-06-17,27.5,22.9,24.7,15.0,15.0,16.1,Buon Ma Thuot,Buon Ma Thuot
26215,2018-06-18,29.4,23.0,25.2,2.0,2.0,17.1,Buon Ma Thuot,Buon Ma Thuot
26216,2018-06-19,28.4,22.8,25.3,3.0,3.0,16.3,Buon Ma Thuot,Buon Ma Thuot
26217,2018-06-20,29.6,23.0,25.7,3.4,3.4,15.3,Buon Ma Thuot,Buon Ma Thuot
26218,2018-06-21,30.0,23.0,25.8,0.5,0.5,13.6,Buon Ma Thuot,Buon Ma Thuot
26219,2018-06-22,29.5,22.8,25.1,9.7,9.7,11.4,Buon Ma Thuot,Buon Ma Thuot
26220,2018-06-23,29.5,22.1,24.8,2.3,2.3,12.5,Buon Ma Thuot,Buon Ma Thuot
26221,2018-06-24,30.6,22.0,25.6,0.5,0.5,12.2,Buon Ma Thuot,Buon Ma Thuot
26222,2018-06-25,29.6,21.7,24.8,9.3,9.3,9.7,Buon Ma Thuot,Buon Ma Thuot
26223,2018-06-26,28.8,21.5,24.3,8.4,8.4,9.7,Buon Ma Thuot,Buon Ma Thuot
26224,2018-06-27,28.5,21.0,24.2,14.3,14.3,9.0,Buon Ma Thuot,Buon Ma Thuot
26225,2018-06-28,29.4,21.6,24.8,6.7,6.7,7.7,Buon Ma Thuot,Buon Ma Thuot
26226,2018-06-29,29.0,21.6,24.5,4.5,4.5,11.2,Buon Ma Thuot,Buon Ma Thuot
26227,2018-06-30,29.5,22.0,25.1,3.3,3.3,11.6,Buon Ma Thuot,Buon Ma Thuot
26228,2018-07-01,28.9,22.5,24.9,5.6,5.6,13.5,Buon Ma Thuot,Buon Ma Thuot
26229,2018-07-02,29.9,22.3,25.5,1.2,1.2,15.8,Buon Ma Thuot,Buon Ma Thuot
26230,2018-07-03,29.6,22.4,25.1,4.1,4.1,15.2,Buon Ma Thuot,Buon Ma Thuot
26231,2018-07-04,28.5,21.9,24.8,3.7,3.7,18.8,Buon Ma Thuot,Buon Ma Thuot
26232,2018-07-05,29.1,22.3,25.1,2.5,2.5,19.0,Buon Ma Thuot,Buon Ma Thuot
26233,2018-07-06,28.0,22.3,24.4,10.4,10.4,15.7,Buon Ma Thuot,Buon Ma Thuot
26234,2018-07-07,27.8,22.0,24.0,12.3,12.3,16.8,Buon Ma Thuot,Buon Ma Thuot
26235,2018-07-08,26.9,21.6,23.6,16.3,16.3,16.9,Buon Ma Thuot,Buon Ma Thuot
26236,2018-07-09,28.0,21.6,23.8,24.2,24.2,13.8,Buon Ma Thuot,Buon Ma Thuot
26237,2018-07-10,25.8,21.6,23.3,32.9,32.9,16.5,Buon Ma Thuot,Buon Ma Thuot
26238,2018-07-11,26.5,21.0,23.2,17.8,17.8,22.3,Buon Ma Thuot,Buon Ma Thuot
26239,2018-07-12,26.9,21.1,24.1,4.2,4.2,20.2,Buon Ma Thuot,Buon Ma Thuot
26240,2018-07-13,27.0,22.6,24.5,11.1,11.1,19.9,Buon Ma Thuot,Buon Ma Thuot
26241,2018-07-14,27.0,22.3,24.1,21.9,21.9,17.2,Buon Ma Thuot,Buon Ma Thuot
26242,2018-07-15,27.0,22.2,24.1,17.3,17.3,18.4,Buon Ma Thuot,Buon Ma Thuot
26243,2018-07-16,27.1,22.3,24.4,4.6,4.6,21.8,Buon Ma Thuot,Buon Ma Thuot
26244,2018-07-17,28.5,22.6,24.9,3.7,3.7,23.1,Buon Ma Thuot,Buon Ma Thuot
26245,2018-07-18,29.1,22.1,24.7,18.5,18.5,17.3,Buon Ma Thuot,Buon Ma Thuot
26246,2018-07-19,29.2,22.6,25.4,3.3,3.3,19.6,Buon Ma Thuot,Buon Ma Thuot
26247,2018-07-20,28.9,22.5,25.4,11.8,11.8,19.4,Buon Ma Thuot,Buon Ma Thuot
26248,2018-07-21,28.0,23.5,25.2,3.2,3.2,17.4,Buon Ma Thuot,Buon Ma Thuot
26249,2018-07-22,28.8,23.3,25.1,14.8,14.8,19.0,Buon Ma Thuot,Buon Ma Thuot
26250,2018-07-23,28.5,23.1,24.7,17.9,17.9,19.5,Buon Ma Thuot,Buon Ma Thuot
26251,2018-07-24,29.0,22.9,24.9,6.4,6.4,17.7,Buon Ma Thuot,Buon Ma Thuot
26252,2018-07-25,29.2,22.5,25.1,10.1,10.1,16.2,Buon Ma Thuot,Buon Ma Thuot
26253,2018-07-26,28.5,22.6,24.8,7.3,7.3,16.6,Buon Ma Thuot,Buon Ma Thuot
26254,2018-07-27,28.5,22.2,24.5,5.2,5.2,14.6,Buon Ma Thuot,Buon Ma Thuot
26255,2018-07-28,29.0,22.5,24.8,11.4,11.4,10.4,Buon Ma Thuot,Buon Ma Thuot
26256,2018-07-29,27.7,22.0,24.7,5.3,5.3,15.3,Buon Ma Thuot,Buon Ma Thuot
26257,2018-07-30,28.5,21.8,24.6,18.3,18.3,11.9,Buon Ma Thuot,Buon Ma Thuot
26258,2018-07-31,27.5,21.9,24.4,7.2,7.2,15.8,Buon Ma Thuot,Buon Ma Thuot
26259,2018-08-01,29.2,21.8,25.4,0.6,0.6,11.7,Buon Ma Thuot,Buon Ma Thuot
26260,2018-08-02,28.5,22.2,24.9,6.8,6.8,16.9,Buon Ma Thuot,Buon Ma Thuot
26261,2018-08-03,27.8,22.0,24.5,3.1,3.1,19.8,Buon Ma Thuot,Buon Ma Thuot
26262,2018-08-04,28.5,21.8,24.2,16.1,16.1,17.1,Buon Ma Thuot,Buon Ma Thuot
26263,2018-08-05,27.0,21.8,23.4,20.0,20.0,13.8,Buon Ma Thuot,Buon Ma Thuot
26264,2018-08-06,25.0,21.5,22.6,33.5,33.5,12.1,Buon Ma Thuot,Buon Ma Thuot
26265,2018-08-07,24.5,21.0,22.6,16.0,16.0,12.8,Buon Ma Thuot,Buon Ma Thuot
26266,2018-08-08,25.6,21.2,23.1,8.9,8.9,12.3,Buon Ma Thuot,Buon Ma Thuot
26267,2018-08-09,26.3,21.5,23.1,19.0,19.0,14.5,Buon Ma Thuot,Buon Ma Thuot
26268,2018-08-10,28.8,20.8,24.4,2.5,2.5,18.2,Buon Ma Thuot,Buon Ma Thuot
26269,2018-08-11,28.6,22.5,24.8,3.6,3.6,23.4,Buon Ma Thuot,Buon Ma Thuot
26270,2018-08-12,28.8,22.5,24.7,4.5,4.5,25.6,Buon Ma Thuot,Buon Ma Thuot
26271,2018-08-13,27.6,22.3,24.4,5.9,5.9,23.0,Buon Ma Thuot,Buon Ma Thuot
26272,2018-08-14,27.6,22.4,24.2,8.0,8.0,19.1,Buon Ma Thuot,Buon Ma Thuot
26273,2018-08-15,27.2,22.2,24.2,10.0,10.0,22.7,Buon Ma Thuot,Buon Ma Thuot
26274,2018-08-16,28.3,22.4,24.8,3.8,3.8,25.9,Buon Ma Thuot,Buon Ma Thuot
26275,2018-08-17,29.5,22.5,25.5,1.5,1.5,21.6,Buon Ma Thuot,Buon Ma Thuot
26276,2018-08-18,28.8,22.9,25.2,3.2,3.2,18.4,Buon Ma Thuot,Buon Ma Thuot
26277,2018-08-19,27.1,22.4,24.5,2.9,2.9,10.7,Buon Ma Thuot,Buon Ma Thuot
26278,2018-08-20,28.4,22.5,24.9,3.2,3.2,18.0,Buon Ma Thuot,Buon Ma Thuot
26279,2018-08-21,27.5,22.0,24.1,19.8,19.8,18.8,Buon Ma Thuot,Buon Ma Thuot
26280,2018-08-22,29.8,21.1,24.9,5.4,5.4,15.4,Buon Ma Thuot,Buon Ma Thuot
26281,2018-08-23,29.8,22.2,25.2,2.8,2.8,18.5,Buon Ma Thuot,Buon Ma Thuot
26282,2018-08-24,29.9,22.2,25.3,2.1,2.1,15.9,Buon Ma Thuot,Buon Ma Thuot
26283,2018-08-25,27.8,22.3,24.7,4.8,4.8,18.5,Buon Ma Thuot,Buon Ma Thuot
26284,2018-08-26,26.2,22.2,24.2,6.3,6.3,16.9,Buon Ma Thuot,Buon Ma Thuot
26285,2018-08-27,27.1,21.8,23.9,24.1,24.1,18.4,Buon Ma Thuot,Buon Ma Thuot
26286,2018-08-28,27.8,21.9,24.5,0.5,0.5,20.2,Buon Ma Thuot,Buon Ma Thuot
26287,2018-08-29,28.8,21.9,25.1,1.1,1.1,23.1,Buon Ma Thuot,Buon Ma Thuot
26288,2018-08-30,29.7,22.4,25.4,1.6,1.6,19.1,Buon Ma Thuot,Buon Ma Thuot
26289,2018-08-31,30.0,22.2,25.5,0.7,0.7,13.6,Buon Ma Thuot,Buon Ma Thuot
26290,2018-09-01,29.0,22.0,24.6,5.6,5.6,10.2,Buon Ma Thuot,Buon Ma Thuot
26291,2018-09-02,29.1,21.6,24.4,7.4,7.4,11.0,Buon Ma Thuot,Buon Ma Thuot
26292,2018-09-03,28.6,21.5,23.8,13.7,13.7,12.5,Buon Ma Thuot,Buon Ma Thuot
26293,2018-09-04,27.6,21.2,23.7,7.5,7.5,16.2,Buon Ma Thuot,Buon Ma Thuot
26294,2018-09-05,28.0,20.9,24.0,11.3,11.3,12.1,Buon Ma Thuot,Buon Ma Thuot
26295,2018-09-06,27.8,21.3,24.0,9.3,9.3,11.1,Buon Ma Thuot,Buon Ma Thuot
26296,2018-09-07,28.5,21.5,24.6,4.6,4.6,9.3,Buon Ma Thuot,Buon Ma Thuot
26297,2018-09-08,29.5,21.4,24.4,15.0,15.0,9.1,Buon Ma Thuot,Buon Ma Thuot
26298,2018-09-09,29.4,21.6,24.4,16.0,16.0,8.4,Buon Ma Thuot,Buon Ma Thuot
26299,2018-09-10,28.9,20.7,24.4,5.6,5.6,8.6,Buon Ma Thuot,Buon Ma Thuot
26300,2018-09-11,28.2,21.5,23.8,12.1,12.1,10.3,Buon Ma Thuot,Buon Ma Thuot
26301,2018-09-12,26.4,21.4,23.3,10.1,10.1,12.3,Buon Ma Thuot,Buon Ma Thuot
26302,2018-09-13,28.0,21.0,23.4,17.9,17.9,14.1,Buon Ma Thuot,Buon Ma Thuot
26303,2018-09-14,27.4,21.2,23.9,5.5,5.5,12.6,Buon Ma Thuot,Buon Ma Thuot
26304,2018-09-15,28.6,21.7,24.3,3.1,3.1,11.5,Buon Ma Thuot,Buon Ma Thuot
26305,2018-09-16,27.0,22.0,24.2,4.9,4.9,12.9,Buon Ma Thuot,Buon Ma Thuot
26306,2018-09-17,25.8,22.1,23.6,24.6,24.6,10.4,Buon Ma Thuot,Buon Ma Thuot
26307,2018-09-18,26.4,21.5,23.2,17.5,17.5,11.2,Buon Ma Thuot,Buon Ma Thuot
26308,2018-09-19,28.1,20.2,24.0,9.8,9.8,14.1,Buon Ma Thuot,Buon Ma Thuot
26309,2018-09-20,29.5,21.9,25.0,1.6,1.6,16.3,Buon Ma Thuot,Buon Ma Thuot
26310,2018-09-21,29.5,21.1,24.7,14.8,14.8,13.3,Buon Ma Thuot,Buon Ma Thuot
26311,2018-09-22,30.3,21.3,24.4,14.7,14.7,12.6,Buon Ma Thuot,Buon Ma Thuot
26312,2018-09-23,28.9,21.1,24.0,13.2,13.2,7.4,Buon Ma Thuot,Buon Ma Thuot
26313,2018-09-24,28.1,21.8,23.8,6.3,6.3,11.3,Buon Ma Thuot,Buon Ma Thuot
26314,2018-09-25,28.4,20.9,24.1,1.6,1.6,10.1,Buon Ma Thuot,Buon Ma Thuot
26315,2018-09-26,29.1,21.3,24.7,1.7,1.7,10.5,Buon Ma Thuot,Buon Ma Thuot
26316,2018-09-27,28.7,21.0,24.5,4.4,4.4,9.7,Buon Ma Thuot,Buon Ma Thuot
26317,2018-09-28,28.8,21.9,25.2,3.8,3.8,15.6,Buon Ma Thuot,Buon Ma Thuot
26318,2018-09-29,29.7,22.3,25.6,0.5,0.5,18.8,Buon Ma Thuot,Buon Ma Thuot
26319,2018-09-30,29.0,21.8,24.9,2.3,2.3,14.8,Buon Ma Thuot,Buon Ma Thuot
26320,2018-10-01,27.3,22.4,24.3,5.7,5.7,16.7,Buon Ma Thuot,Buon Ma Thuot
26321,2018-10-02,28.3,22.1,24.2,15.2,15.2,13.0,Buon Ma Thuot,Buon Ma Thuot
26322,2018-10-03,25.9,21.8,23.4,21.4,21.4,9.8,Buon Ma Thuot,Buon Ma Thuot
26323,2018-10-04,26.9,22.0,23.6,20.6,20.6,22.4,Buon Ma Thuot,Buon Ma Thuot
26324,2018-10-05,27.2,21.4,23.5,3.7,3.7,21.3,Buon Ma Thuot,Buon Ma Thuot
26325,2018-10-06,29.0,20.5,24.2,0.0,0.0,23.8,Buon Ma Thuot,Buon Ma Thuot
26326,2018-10-07,28.9,21.0,24.1,0.0,0.0,21.6,Buon Ma Thuot,Buon Ma Thuot
26327,2018-10-08,28.5,19.9,23.7,0.0,0.0,22.7,Buon Ma Thuot,Buon Ma Thuot
26328,2018-10-09,29.2,19.9,24.3,0.0,0.0,21.2,Buon Ma Thuot,Buon Ma Thuot
26329,2018-10-10,29.1,21.1,24.5,0.5,0.5,22.0,Buon Ma Thuot,Buon Ma Thuot
26330,2018-10-11,28.8,21.6,24.5,0.2,0.2,22.2,Buon Ma Thuot,Buon Ma Thuot
26331,2018-10-12,29.0,22.0,24.7,0.2,0.2,20.2,Buon Ma Thuot,Buon Ma Thuot
26332,2018-10-13,29.6,21.2,24.9,0.2,0.2,20.2,Buon Ma Thuot,Buon Ma Thuot
26333,2018-10-14,29.6,21.9,25.2,1.3,1.3,16.7,Buon Ma Thuot,Buon Ma Thuot
26334,2018-10-15,30.5,21.4,25.5,0.0,0.0,18.5,Buon Ma Thuot,Buon Ma Thuot
26335,2018-10-16,30.8,21.8,25.9,0.0,0.0,19.1,Buon Ma Thuot,Buon Ma Thuot
26336,2018-10-17,29.5,21.9,24.9,2.1,2.1,11.5,Buon Ma Thuot,Buon Ma Thuot
26337,2018-10-18,30.2,21.8,25.6,0.4,0.4,17.4,Buon Ma Thuot,Buon Ma Thuot
26338,2018-10-19,28.1,21.0,24.2,0.0,0.0,23.2,Buon Ma Thuot,Buon Ma Thuot
26339,2018-10-20,30.3,22.8,25.3,0.8,0.8,21.3,Buon Ma Thuot,Buon Ma Thuot
26340,2018-10-21,30.4,22.0,25.7,0.0,0.0,18.8,Buon Ma Thuot,Buon Ma Thuot
26341,2018-10-22,29.8,21.0,25.1,0.8,0.8,19.4,Buon Ma Thuot,Buon Ma Thuot
26342,2018-10-23,29.8,22.4,25.3,0.0,0.0,24.1,Buon Ma Thuot,Buon Ma Thuot
26343,2018-10-24,28.4,22.3,24.9,0.5,0.5,21.3,Buon Ma Thuot,Buon Ma Thuot
26344,2018-10-25,29.6,22.0,25.3,0.8,0.8,22.0,Buon Ma Thuot,Buon Ma Thuot
26345,2018-10-26,30.3,21.1,25.1,0.0,0.0,20.2,Buon Ma Thuot,Buon Ma Thuot
26346,2018-10-27,29.4,21.5,24.8,0.0,0.0,24.5,Buon Ma Thuot,Buon Ma Thuot
26347,2018-10-28,29.8,22.0,25.0,0.3,0.3,21.6,Buon Ma Thuot,Buon Ma Thuot
26348,2018-10-29,28.2,21.1,24.2,0.1,0.1,22.0,Buon Ma Thuot,Buon Ma Thuot
26349,2018-10-30,28.0,18.5,22.8,0.0,0.0,22.4,Buon Ma Thuot,Buon Ma Thuot
26350,2018-10-31,30.0,17.0,22.9,0.0,0.0,21.6,Buon Ma Thuot,Buon Ma Thuot
26351,2018-11-01,29.7,19.0,23.6,0.0,0.0,30.1,Buon Ma Thuot,Buon Ma Thuot
26352,2018-11-02,29.6,19.5,23.8,0.0,0.0,29.8,Buon Ma Thuot,Buon Ma Thuot
26353,2018-11-03,28.9,20.9,24.3,0.0,0.0,23.8,Buon Ma Thuot,Buon Ma Thuot
26354,2018-11-04,30.2,21.7,25.0,0.3,0.3,23.8,Buon Ma Thuot,Buon Ma Thuot
26355,2018-11-05,29.6,20.6,24.7,0.0,0.0,22.5,Buon Ma Thuot,Buon Ma Thuot
26356,2018-11-06,29.9,21.5,25.0,0.0,0.0,23.2,Buon Ma Thuot,Buon Ma Thuot
