time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,wind_speed_10m_max,city,official_name
2019-09-30,29.8,23.6,26.7,1.3,1.3,14.3,Nha Trang,Nha Trang
2019-10-01,29.7,24.1,26.9,0.2,0.2,9.0,Nha Trang,Nha Trang
2019-10-02,29.9,24.2,27.1,1.2,1.2,9.9,Nha Trang,Nha Trang
2019-10-03,30.1,24.1,27.3,0.5,0.5,11.4,Nha Trang,Nha Trang
2019-10-04,29.9,24.4,27.0,1.4,1.4,11.5,Nha Trang,Nha Trang
2019-10-05,29.3,24.0,26.4,2.1,2.1,11.4,Nha Trang,Nha Trang
2019-10-06,29.6,24.5,26.7,3.8,3.8,16.4,Nha Trang,Nha Trang
2019-10-07,29.4,24.0,26.8,3.0,3.0,15.8,Nha Trang,Nha Trang
2019-10-08,29.9,24.3,26.6,4.8,4.8,17.3,Nha Trang,Nha Trang
2019-10-09,29.5,24.2,26.7,2.9,2.9,12.5,Nha Trang,Nha Trang
2019-10-10,29.9,24.0,26.9,0.4,0.4,11.4,Nha Trang,Nha Trang
2019-10-11,29.9,24.2,26.8,1.9,1.9,14.9,Nha Trang,Nha Trang
2019-10-12,29.1,24.7,26.5,3.7,3.7,16.7,Nha Trang,Nha Trang
2019-10-13,29.3,24.1,26.7,4.1,4.1,21.0,Nha Trang,Nha Trang
2019-10-14,29.6,24.4,26.5,4.2,4.2,19.7,Nha Trang,Nha Trang
2019-10-15,27.5,24.5,25.7,7.7,7.7,13.2,Nha Trang,Nha Trang
2019-10-16,27.5,23.6,25.5,15.3,15.3,14.8,Nha Trang,Nha Trang
2019-10-17,27.3,23.9,25.6,11.2,11.2,18.4,Nha Trang,Nha Trang
2019-10-18,27.3,23.8,25.2,25.5,25.5,18.1,Nha Trang,Nha Trang
2019-10-19,27.7,23.9,25.5,11.3,11.3,17.6,Nha Trang,Nha Trang
2019-10-20,28.1,23.7,25.9,7.1,7.1,18.5,Nha Trang,Nha Trang
2019-10-21,28.9,23.9,26.5,1.7,1.7,19.0,Nha Trang,Nha Trang
2019-10-22,28.8,24.2,26.4,1.8,1.8,17.8,Nha Trang,Nha Trang
2019-10-23,29.2,24.1,26.4,2.0,2.0,12.4,Nha Trang,Nha Trang
2019-10-24,29.2,24.3,26.6,0.3,0.3,14.3,Nha Trang,Nha Trang
2019-10-25,30.0,24.3,26.7,1.2,1.2,18.1,Nha Trang,Nha Trang
2019-10-26,27.8,24.5,26.1,7.7,7.7,12.3,Nha Trang,Nha Trang
2019-10-27,27.5,23.5,25.6,8.0,8.0,15.9,Nha Trang,Nha Trang
2019-10-28,28.9,24.2,26.4,1.1,1.1,18.1,Nha Trang,Nha Trang
2019-10-29,28.8,24.4,26.1,2.7,2.7,25.7,Nha Trang,Nha Trang
2019-10-30,28.7,23.6,25.7,46.5,46.5,25.2,Nha Trang,Nha Trang
2019-10-31,28.6,23.4,25.9,24.4,24.4,28.4,Nha Trang,Nha Trang
2019-11-01,28.7,24.1,26.1,0.8,0.8,8.7,Nha Trang,Nha Trang
2019-11-02,29.2,24.3,26.3,5.7,5.7,16.3,Nha Trang,Nha Trang
2019-11-03,24.9,23.1,24.0,32.3,32.3,12.6,Nha Trang,Nha Trang
2019-11-04,25.3,22.3,23.9,21.7,21.7,12.3,Nha Trang,Nha Trang
2019-11-05,29.7,23.7,25.9,0.0,0.0,21.3,Nha Trang,Nha Trang
2019-11-06,28.4,22.6,25.5,0.1,0.1,12.5,Nha Trang,Nha Trang
2019-11-07,28.6,23.2,25.5,0.4,0.4,19.2,Nha Trang,Nha Trang
2019-11-08,28.0,22.8,25.1,0.1,0.1,26.0,Nha Trang,Nha Trang
2019-11-09,27.9,22.9,25.1,1.8,1.8,13.6,Nha Trang,Nha Trang
2019-11-10,22.5,20.9,21.8,115.8,115.8,15.1,Nha Trang,Nha Trang
2019-11-11,27.5,21.9,24.6,14.9,14.9,13.0,Nha Trang,Nha Trang
2019-11-12,27.9,23.1,25.3,0.0,0.0,9.8,Nha Trang,Nha Trang
2019-11-13,26.7,23.2,25.1,2.8,2.8,14.0,Nha Trang,Nha Trang
2019-11-14,27.0,23.9,25.1,6.2,6.2,26.9,Nha Trang,Nha Trang
2019-11-15,26.6,22.4,24.4,3.3,3.3,23.8,Nha Trang,Nha Trang
2019-11-16,27.8,22.5,25.1,1.1,1.1,15.1,Nha Trang,Nha Trang
2019-11-17,27.4,22.8,25.2,0.8,0.8,13.8,Nha Trang,Nha Trang
2019-11-18,27.6,23.6,25.4,2.2,2.2,19.7,Nha Trang,Nha Trang
2019-11-19,27.7,23.1,24.8,2.9,2.9,22.6,Nha Trang,Nha Trang
2019-11-20,27.3,22.4,24.6,3.8,3.8,23.4,Nha Trang,Nha Trang
2019-11-21,27.4,22.8,24.7,3.3,3.3,24.2,Nha Trang,Nha Trang
2019-11-22,27.4,22.9,24.9,1.7,1.7,24.4,Nha Trang,Nha Trang
2019-11-23,26.0,21.1,24.0,5.8,5.8,14.8,Nha Trang,Nha Trang
2019-11-24,26.7,23.2,24.8,4.5,4.5,20.8,Nha Trang,Nha Trang
2019-11-25,27.2,22.8,25.0,0.8,0.8,19.7,Nha Trang,Nha Trang
2019-11-26,26.9,23.5,25.1,6.8,6.8,19.7,Nha Trang,Nha Trang
2019-11-27,27.7,23.6,25.4,9.2,9.2,23.2,Nha Trang,Nha Trang
2019-11-28,26.6,24.1,25.0,9.5,9.5,22.5,Nha Trang,Nha Trang
2019-11-29,26.8,23.1,25.0,11.5,11.5,26.4,Nha Trang,Nha Trang
2019-11-30,26.5,23.1,24.7,12.2,12.2,25.1,Nha Trang,Nha Trang
2019-12-01,27.3,22.3,24.5,3.1,3.1,24.0,Nha Trang,Nha Trang
2019-12-02,25.6,22.8,23.8,4.1,4.1,27.2,Nha Trang,Nha Trang
2019-12-03,25.4,22.2,23.5,1.3,1.3,29.6,Nha Trang,Nha Trang
2019-12-04,25.3,21.2,22.9,0.0,0.0,25.9,Nha Trang,Nha Trang
2019-12-05,25.8,21.5,23.3,0.0,0.0,23.4,Nha Trang,Nha Trang
2019-12-06,24.2,20.5,22.1,0.0,0.0,26.0,Nha Trang,Nha Trang
2019-12-07,23.5,20.3,21.6,0.1,0.1,25.9,Nha Trang,Nha Trang
2019-12-08,24.7,20.9,22.2,0.0,0.0,25.6,Nha Trang,Nha Trang
2019-12-09,25.3,20.5,22.5,0.0,0.0,23.7,Nha Trang,Nha Trang
2019-12-10,24.8,20.3,22.5,1.0,1.0,22.4,Nha Trang,Nha Trang
2019-12-11,26.0,20.2,22.9,0.0,0.0,20.6,Nha Trang,Nha Trang
2019-12-12,25.2,21.5,23.3,4.0,4.0,24.2,Nha Trang,Nha Trang
2019-12-13,25.6,21.1,23.3,0.5,0.5,18.3,Nha Trang,Nha Trang
2019-12-14,26.1,22.7,24.1,4.9,4.9,24.0,Nha Trang,Nha Trang
2019-12-15,26.6,22.4,24.3,2.8,2.8,22.5,Nha Trang,Nha Trang
2019-12-16,27.3,22.9,24.8,1.6,1.6,18.0,Nha Trang,Nha Trang
2019-12-17,27.0,22.9,24.7,2.9,2.9,20.1,Nha Trang,Nha Trang
2019-12-18,27.5,22.5,24.5,0.3,0.3,16.1,Nha Trang,Nha Trang
2019-12-19,26.6,22.5,24.1,0.2,0.2,20.1,Nha Trang,Nha Trang
2019-12-20,27.1,21.6,24.0,0.2,0.2,20.9,Nha Trang,Nha Trang
2019-12-21,27.2,22.0,24.1,0.4,0.4,17.8,Nha Trang,Nha Trang
2019-12-22,27.7,20.5,23.9,0.0,0.0,17.3,Nha Trang,Nha Trang
2019-12-23,26.6,21.2,23.9,0.0,0.0,15.6,Nha Trang,Nha Trang
2019-12-24,26.5,21.9,24.0,0.2,0.2,17.9,Nha Trang,Nha Trang
2019-12-25,27.4,20.8,23.5,0.0,0.0,18.6,Nha Trang,Nha Trang
2019-12-26,26.5,19.0,22.9,0.0,0.0,18.1,Nha Trang,Nha Trang
2019-12-27,27.4,20.2,23.7,0.0,0.0,23.7,Nha Trang,Nha Trang
2019-12-28,28.0,20.9,24.0,0.0,0.0,20.8,Nha Trang,Nha Trang
2019-12-29,28.7,21.7,24.7,0.0,0.0,17.1,Nha Trang,Nha Trang
2019-12-30,29.2,23.0,25.5,0.0,0.0,16.5,Nha Trang,Nha Trang
2019-12-31,27.7,23.2,24.9,2.6,2.6,21.4,Nha Trang,Nha Trang
2020-01-01,27.0,23.0,24.7,2.1,2.1,23.2,Nha Trang,Nha Trang
2020-01-02,26.7,22.3,24.4,8.4,8.4,23.9,Nha Trang,Nha Trang
2020-01-03,26.4,22.5,24.3,3.5,3.5,24.5,Nha Trang,Nha Trang
2020-01-04,26.0,22.2,23.8,1.1,1.1,25.9,Nha Trang,Nha Trang
2020-01-05,27.4,21.5,23.9,0.3,0.3,22.1,Nha Trang,Nha Trang
2020-01-06,26.6,21.7,23.8,3.3,3.3,17.2,Nha Trang,Nha Trang
2020-01-07,27.6,21.8,24.6,0.0,0.0,16.1,Nha Trang,Nha Trang
2020-01-08,27.6,22.6,24.9,0.0,0.0,20.3,Nha Trang,Nha Trang
2020-01-09,27.5,22.8,24.7,0.0,0.0,21.4,Nha Trang,Nha Trang
2020-01-10,27.9,21.3,24.2,0.0,0.0,18.3,Nha Trang,Nha Trang
2020-01-11,28.1,20.7,24.3,0.0,0.0,19.9,Nha Trang,Nha Trang
2020-01-12,27.5,22.2,24.4,0.0,0.0,20.5,Nha Trang,Nha Trang
2020-01-13,27.6,22.0,24.2,0.0,0.0,23.6,Nha Trang,Nha Trang
2020-01-14,26.9,20.9,23.5,0.3,0.3,22.2,Nha Trang,Nha Trang
2020-01-15,27.1,21.1,23.8,0.0,0.0,17.4,Nha Trang,Nha Trang
2020-01-16,27.8,21.6,24.2,0.1,0.1,16.6,Nha Trang,Nha Trang
2020-01-17,27.3,21.8,24.2,0.5,0.5,20.9,Nha Trang,Nha Trang
2020-01-18,26.5,22.4,24.2,2.1,2.1,22.7,Nha Trang,Nha Trang
2020-01-19,26.5,21.1,23.5,1.0,1.0,23.8,Nha Trang,Nha Trang
2020-01-20,27.3,21.2,23.8,0.0,0.0,22.4,Nha Trang,Nha Trang
2020-01-21,27.1,21.5,24.0,0.0,0.0,20.9,Nha Trang,Nha Trang
2020-01-22,28.0,20.9,24.1,0.0,0.0,14.8,Nha Trang,Nha Trang
2020-01-23,27.6,21.6,24.2,0.0,0.0,14.5,Nha Trang,Nha Trang
2020-01-24,28.2,19.6,23.8,0.0,0.0,14.8,Nha Trang,Nha Trang
2020-01-25,28.0,21.8,24.6,0.8,0.8,10.4,Nha Trang,Nha Trang
2020-01-26,28.1,21.4,24.7,1.3,1.3,14.2,Nha Trang,Nha Trang
2020-01-27,28.2,23.1,24.9,0.0,0.0,15.1,Nha Trang,Nha Trang
2020-01-28,27.9,22.5,24.6,0.2,0.2,15.3,Nha Trang,Nha Trang
2020-01-29,28.3,22.4,24.8,1.7,1.7,23.7,Nha Trang,Nha Trang
2020-01-30,26.2,22.2,23.8,0.0,0.0,27.2,Nha Trang,Nha Trang
2020-01-31,25.9,21.0,23.3,0.0,0.0,25.7,Nha Trang,Nha Trang
2020-02-01,26.1,21.1,23.2,0.7,0.7,23.6,Nha Trang,Nha Trang
2020-02-02,26.2,20.1,23.0,0.5,0.5,20.7,Nha Trang,Nha Trang
2020-02-03,27.5,20.2,23.4,0.2,0.2,19.9,Nha Trang,Nha Trang
2020-02-04,26.7,21.0,23.6,1.6,1.6,18.5,Nha Trang,Nha Trang
2020-02-05,26.8,19.9,23.2,0.1,0.1,22.0,Nha Trang,Nha Trang
2020-02-06,26.7,20.3,23.2,0.2,0.2,19.1,Nha Trang,Nha Trang
2020-02-07,27.8,19.5,23.4,0.0,0.0,19.5,Nha Trang,Nha Trang
2020-02-08,26.4,22.3,24.1,1.3,1.3,23.0,Nha Trang,Nha Trang
2020-02-09,25.5,23.1,23.9,0.8,0.8,26.3,Nha Trang,Nha Trang
2020-02-10,23.7,22.1,23.0,6.8,6.8,20.7,Nha Trang,Nha Trang
2020-02-11,27.9,21.8,24.0,0.2,0.2,15.8,Nha Trang,Nha Trang
2020-02-12,28.2,22.0,24.5,0.0,0.0,12.9,Nha Trang,Nha Trang
2020-02-13,28.9,22.2,25.1,0.0,0.0,11.3,Nha Trang,Nha Trang
2020-02-14,28.2,22.3,25.2,0.6,0.6,13.8,Nha Trang,Nha Trang
2020-02-15,29.0,21.8,25.4,0.0,0.0,12.2,Nha Trang,Nha Trang
2020-02-16,29.6,22.9,25.7,2.3,2.3,14.5,Nha Trang,Nha Trang
2020-02-17,25.7,22.8,24.1,5.5,5.5,29.6,Nha Trang,Nha Trang
2020-02-18,25.2,22.2,23.5,3.4,3.4,26.1,Nha Trang,Nha Trang
2020-02-19,26.7,20.6,23.6,0.4,0.4,26.1,Nha Trang,Nha Trang
2020-02-20,26.8,21.3,23.9,0.7,0.7,25.7,Nha Trang,Nha Trang
2020-02-21,26.3,21.3,23.7,6.4,6.4,28.7,Nha Trang,Nha Trang
2020-02-22,26.3,21.9,23.6,3.3,3.3,28.4,Nha Trang,Nha Trang
2020-02-23,26.9,21.4,23.6,1.3,1.3,29.2,Nha Trang,Nha Trang
2020-02-24,27.1,20.1,23.4,0.0,0.0,21.5,Nha Trang,Nha Trang
2020-02-25,27.4,21.1,24.2,0.0,0.0,19.1,Nha Trang,Nha Trang
2020-02-26,28.1,22.2,24.8,0.0,0.0,20.5,Nha Trang,Nha Trang
2020-02-27,27.8,22.0,24.6,0.3,0.3,21.3,Nha Trang,Nha Trang
2020-02-28,28.2,20.9,24.4,0.0,0.0,20.4,Nha Trang,Nha Trang
2020-02-29,27.8,22.5,24.7,1.7,1.7,13.7,Nha Trang,Nha Trang
2020-03-01,29.0,23.3,25.3,0.3,0.3,14.7,Nha Trang,Nha Trang
2020-03-02,27.6,22.6,25.0,1.3,1.3,16.8,Nha Trang,Nha Trang
2020-03-03,28.4,22.7,25.3,0.8,0.8,17.4,Nha Trang,Nha Trang
2020-03-04,27.8,23.4,25.2,2.1,2.1,13.5,Nha Trang,Nha Trang
2020-03-05,27.7,23.2,25.2,2.6,2.6,15.8,Nha Trang,Nha Trang
2020-03-06,28.4,22.7,25.0,0.9,0.9,15.0,Nha Trang,Nha Trang
2020-03-07,28.1,22.1,25.1,0.0,0.0,11.2,Nha Trang,Nha Trang
2020-03-08,29.1,22.0,25.5,0.0,0.0,15.0,Nha Trang,Nha Trang
2020-03-09,30.5,23.1,26.5,0.0,0.0,16.3,Nha Trang,Nha Trang
2020-03-10,30.4,24.0,26.8,0.0,0.0,15.6,Nha Trang,Nha Trang
2020-03-11,29.4,23.5,26.1,2.5,2.5,13.6,Nha Trang,Nha Trang
2020-03-12,29.2,23.0,25.8,0.0,0.0,14.2,Nha Trang,Nha Trang
2020-03-13,30.4,21.8,26.0,0.0,0.0,10.9,Nha Trang,Nha Trang
2020-03-14,29.8,22.5,25.8,0.0,0.0,12.7,Nha Trang,Nha Trang
2020-03-15,28.7,23.6,25.9,2.5,2.5,18.8,Nha Trang,Nha Trang
2020-03-16,29.9,23.3,26.2,4.3,4.3,16.6,Nha Trang,Nha Trang
2020-03-17,28.8,23.4,25.6,3.3,3.3,15.2,Nha Trang,Nha Trang
2020-03-18,29.5,23.1,25.9,0.1,0.1,14.5,Nha Trang,Nha Trang
2020-03-19,29.4,23.8,26.2,0.7,0.7,11.9,Nha Trang,Nha Trang
2020-03-20,29.5,23.0,26.1,0.8,0.8,10.7,Nha Trang,Nha Trang
2020-03-21,29.3,23.1,26.3,0.8,0.8,10.6,Nha Trang,Nha Trang
2020-03-22,29.9,23.4,26.6,0.0,0.0,11.8,Nha Trang,Nha Trang
2020-03-23,29.7,23.2,26.2,0.0,0.0,11.0,Nha Trang,Nha Trang
2020-03-24,30.2,23.0,26.4,0.0,0.0,13.1,Nha Trang,Nha Trang
2020-03-25,29.3,24.4,26.5,4.2,4.2,10.2,Nha Trang,Nha Trang
2020-03-26,29.8,24.3,26.7,1.4,1.4,10.6,Nha Trang,Nha Trang
2020-03-27,29.9,23.8,26.8,0.2,0.2,12.8,Nha Trang,Nha Trang
2020-03-28,30.2,24.2,27.1,0.0,0.0,13.3,Nha Trang,Nha Trang
2020-03-29,30.5,23.7,27.0,0.0,0.0,13.0,Nha Trang,Nha Trang
2020-03-30,31.2,23.7,27.4,0.0,0.0,13.6,Nha Trang,Nha Trang
2020-03-31,31.1,24.3,27.7,0.0,0.0,14.9,Nha Trang,Nha Trang
2020-04-01,31.0,24.5,27.7,0.3,0.3,13.7,Nha Trang,Nha Trang
2020-04-02,30.8,24.6,27.2,0.5,0.5,12.7,Nha Trang,Nha Trang
2020-04-03,31.5,24.6,27.5,1.4,1.4,13.5,Nha Trang,Nha Trang
2020-04-04,30.9,24.6,27.3,4.1,4.1,15.2,Nha Trang,Nha Trang
2020-04-05,29.7,24.3,27.1,5.4,5.4,15.7,Nha Trang,Nha Trang
2020-04-06,29.8,25.1,27.0,4.6,4.6,11.9,Nha Trang,Nha Trang
2020-04-07,28.8,24.6,26.5,1.9,1.9,12.7,Nha Trang,Nha Trang
2020-04-08,30.1,25.0,26.9,3.9,3.9,20.2,Nha Trang,Nha Trang
2020-04-09,29.0,24.4,26.7,6.5,6.5,18.4,Nha Trang,Nha Trang
2020-04-10,28.6,24.5,26.5,4.1,4.1,13.1,Nha Trang,Nha Trang
2020-04-11,29.5,24.3,26.9,0.5,0.5,11.3,Nha Trang,Nha Trang
2020-04-12,29.6,24.3,27.0,1.4,1.4,12.0,Nha Trang,Nha Trang
2020-04-13,28.4,24.6,25.8,9.5,9.5,19.5,Nha Trang,Nha Trang
2020-04-14,28.0,23.1,25.4,5.8,5.8,22.5,Nha Trang,Nha Trang
2020-04-15,28.7,23.0,25.8,0.0,0.0,18.8,Nha Trang,Nha Trang
2020-04-16,29.1,22.8,25.9,0.0,0.0,15.0,Nha Trang,Nha Trang
2020-04-17,29.4,23.8,26.5,0.0,0.0,12.7,Nha Trang,Nha Trang
2020-04-18,29.5,23.9,26.8,0.1,0.1,11.5,Nha Trang,Nha Trang
2020-04-19,30.2,24.8,27.5,0.2,0.2,14.8,Nha Trang,Nha Trang
2020-04-20,30.7,24.3,27.6,0.0,0.0,12.0,Nha Trang,Nha Trang
2020-04-21,31.0,23.5,27.3,0.0,0.0,11.7,Nha Trang,Nha Trang
2020-04-22,31.1,25.1,28.0,0.0,0.0,12.4,Nha Trang,Nha Trang
2020-04-23,30.8,26.1,28.0,3.4,3.4,14.1,Nha Trang,Nha Trang
2020-04-24,29.8,24.7,27.3,4.9,4.9,18.7,Nha Trang,Nha Trang
2020-04-25,29.4,25.4,27.2,5.6,5.6,21.9,Nha Trang,Nha Trang
2020-04-26,29.5,25.2,27.1,2.0,2.0,24.0,Nha Trang,Nha Trang
2020-04-27,28.8,24.9,26.7,2.7,2.7,26.8,Nha Trang,Nha Trang
2020-04-28,29.1,24.7,26.5,0.5,0.5,23.6,Nha Trang,Nha Trang
2020-04-29,29.4,23.8,26.7,0.8,0.8,22.0,Nha Trang,Nha Trang
2020-04-30,30.2,24.8,27.0,2.1,2.1,17.8,Nha Trang,Nha Trang
2020-05-01,30.2,24.6,27.1,0.0,0.0,16.1,Nha Trang,Nha Trang
2020-05-02,30.2,25.2,27.4,0.0,0.0,14.0,Nha Trang,Nha Trang
2020-05-03,31.0,24.5,27.7,0.0,0.0,11.6,Nha Trang,Nha Trang
2020-05-04,30.8,24.6,27.9,0.0,0.0,12.3,Nha Trang,Nha Trang
2020-05-05,31.4,25.1,28.0,0.0,0.0,13.5,Nha Trang,Nha Trang
2020-05-06,32.3,24.9,28.6,0.0,0.0,14.7,Nha Trang,Nha Trang
2020-05-07,33.0,26.2,29.2,0.0,0.0,17.1,Nha Trang,Nha Trang
2020-05-08,33.3,25.2,29.2,0.0,0.0,17.5,Nha Trang,Nha Trang
2020-05-09,33.4,26.1,29.3,0.0,0.0,18.5,Nha Trang,Nha Trang
2020-05-10,32.8,25.7,29.0,0.0,0.0,15.1,Nha Trang,Nha Trang
2020-05-11,32.9,25.9,29.1,0.0,0.0,13.7,Nha Trang,Nha Trang
2020-05-12,31.8,26.1,29.0,0.0,0.0,12.5,Nha Trang,Nha Trang
2020-05-13,32.4,25.8,28.7,2.2,2.2,13.3,Nha Trang,Nha Trang
2020-05-14,31.5,25.7,28.1,1.7,1.7,14.1,Nha Trang,Nha Trang
2020-05-15,31.6,25.3,28.5,0.0,0.0,13.4,Nha Trang,Nha Trang
2020-05-16,32.2,25.7,29.1,0.3,0.3,13.7,Nha Trang,Nha Trang
2020-05-17,32.8,25.8,29.5,0.2,0.2,17.9,Nha Trang,Nha Trang
2020-05-18,33.7,26.7,30.2,0.8,0.8,16.3,Nha Trang,Nha Trang
2020-05-19,34.6,27.3,30.2,0.9,0.9,18.1,Nha Trang,Nha Trang
2020-05-20,33.6,26.8,30.0,0.3,0.3,17.8,Nha Trang,Nha Trang
2020-05-21,35.1,27.0,30.7,0.0,0.0,15.1,Nha Trang,Nha Trang
2020-05-22,34.6,27.9,30.9,1.6,1.6,17.4,Nha Trang,Nha Trang
2020-05-23,35.6,27.1,31.4,0.0,0.0,23.4,Nha Trang,Nha Trang
2020-05-24,33.6,27.3,30.2,0.7,0.7,12.5,Nha Trang,Nha Trang
2020-05-25,35.0,26.9,30.2,2.4,2.4,16.8,Nha Trang,Nha Trang
2020-05-26,34.4,26.5,30.4,6.6,6.6,16.0,Nha Trang,Nha Trang
2020-05-27,32.9,27.8,30.0,0.0,0.0,11.5,Nha Trang,Nha Trang
2020-05-28,32.3,27.3,29.4,1.8,1.8,9.0,Nha Trang,Nha Trang
2020-05-29,32.7,27.0,29.6,0.5,0.5,18.4,Nha Trang,Nha Trang
2020-05-30,31.8,25.9,28.8,0.5,0.5,13.5,Nha Trang,Nha Trang
2020-05-31,32.4,25.9,29.1,0.5,0.5,15.0,Nha Trang,Nha Trang
2020-06-01,32.7,26.3,29.4,0.0,0.0,12.8,Nha Trang,Nha Trang
2020-06-02,32.6,25.5,29.2,0.2,0.2,18.0,Nha Trang,Nha Trang
2020-06-03,32.3,26.2,29.4,0.3,0.3,14.8,Nha Trang,Nha Trang
2020-06-04,33.5,26.4,29.6,2.1,2.1,14.5,Nha Trang,Nha Trang
2020-06-05,33.2,26.5,30.0,0.6,0.6,11.9,Nha Trang,Nha Trang
2020-06-06,34.2,26.7,30.1,1.4,1.4,12.6,Nha Trang,Nha Trang
2020-06-07,34.1,25.7,30.2,0.0,0.0,13.2,Nha Trang,Nha Trang
2020-06-08,34.5,27.0,30.6,0.0,0.0,13.8,Nha Trang,Nha Trang
2020-06-09,33.6,27.4,30.1,0.0,0.0,15.0,Nha Trang,Nha Trang
2020-06-10,32.0,26.4,29.3,0.1,0.1,18.0,Nha Trang,Nha Trang
2020-06-11,31.7,26.5,29.3,0.2,0.2,11.9,Nha Trang,Nha Trang
2020-06-12,32.6,26.5,29.8,0.3,0.3,14.1,Nha Trang,Nha Trang
2020-06-13,33.5,27.0,30.4,0.1,0.1,15.5,Nha Trang,Nha Trang
2020-06-14,32.8,26.4,29.1,4.7,4.7,19.1,Nha Trang,Nha Trang
2020-06-15,32.1,25.9,28.2,1.6,1.6,16.3,Nha Trang,Nha Trang
2020-06-16,31.4,25.6,28.3,0.3,0.3,10.6,Nha Trang,Nha Trang
2020-06-17,32.2,25.9,28.7,0.0,0.0,10.4,Nha Trang,Nha Trang
2020-06-18,33.1,26.1,29.2,0.2,0.2,11.9,Nha Trang,Nha Trang
2020-06-19,32.3,26.4,29.2,1.0,1.0,13.8,Nha Trang,Nha Trang
2020-06-20,31.4,26.1,28.5,2.7,2.7,15.6,Nha Trang,Nha Trang
2020-06-21,32.3,25.6,28.7,0.2,0.2,12.4,Nha Trang,Nha Trang
2020-06-22,33.7,25.3,29.2,0.0,0.0,24.0,Nha Trang,Nha Trang
2020-06-23,33.1,26.2,29.6,0.0,0.0,16.1,Nha Trang,Nha Trang
2020-06-24,33.4,26.3,29.9,0.1,0.1,17.9,Nha Trang,Nha Trang
2020-06-25,33.3,26.0,29.8,0.0,0.0,17.4,Nha Trang,Nha Trang
2020-06-26,33.4,26.5,29.4,0.1,0.1,17.4,Nha Trang,Nha Trang
2020-06-27,32.5,25.9,28.9,0.2,0.2,9.7,Nha Trang,Nha Trang
2020-06-28,30.9,26.0,28.3,2.1,2.1,7.9,Nha Trang,Nha Trang
2020-06-29,32.0,26.0,27.8,1.7,1.7,10.8,Nha Trang,Nha Trang
2020-06-30,31.2,25.3,27.5,3.8,3.8,10.8,Nha Trang,Nha Trang
2020-07-01,32.3,24.7,28.3,6.6,6.6,10.7,Nha Trang,Nha Trang
2020-07-02,33.0,26.2,29.7,0.1,0.1,11.6,Nha Trang,Nha Trang
2020-07-03,31.1,26.4,27.9,6.1,6.1,12.2,Nha Trang,Nha Trang
2020-07-04,32.0,25.5,28.4,0.4,0.4,12.0,Nha Trang,Nha Trang
2020-07-05,32.3,25.4,28.5,0.1,0.1,13.5,Nha Trang,Nha Trang
2020-07-06,32.0,25.1,28.6,1.0,1.0,23.1,Nha Trang,Nha Trang
2020-07-07,31.9,25.6,28.8,0.4,0.4,18.7,Nha Trang,Nha Trang
2020-07-08,32.6,25.5,29.0,0.0,0.0,15.0,Nha Trang,Nha Trang
2020-07-09,33.3,25.7,29.4,0.1,0.1,17.1,Nha Trang,Nha Trang
2020-07-10,34.1,25.6,29.9,0.0,0.0,20.2,Nha Trang,Nha Trang
2020-07-11,33.4,26.4,29.7,0.0,0.0,21.1,Nha Trang,Nha Trang
2020-07-12,33.5,26.5,29.8,0.0,0.0,22.4,Nha Trang,Nha Trang
2020-07-13,32.7,25.8,29.4,0.2,0.2,17.4,Nha Trang,Nha Trang
2020-07-14,33.0,26.5,29.1,0.4,0.4,15.1,Nha Trang,Nha Trang
2020-07-15,32.0,25.7,28.6,0.9,0.9,15.4,Nha Trang,Nha Trang
2020-07-16,34.0,26.5,29.7,0.0,0.0,23.5,Nha Trang,Nha Trang
2020-07-17,32.7,26.0,28.9,0.0,0.0,17.1,Nha Trang,Nha Trang
2020-07-18,32.8,26.2,29.4,0.0,0.0,16.0,Nha Trang,Nha Trang
2020-07-19,33.2,26.0,29.6,0.0,0.0,15.8,Nha Trang,Nha Trang
2020-07-20,32.8,26.3,29.5,0.2,0.2,16.1,Nha Trang,Nha Trang
2020-07-21,28.2,25.7,26.9,9.3,9.3,5.8,Nha Trang,Nha Trang
2020-07-22,32.0,25.0,28.7,2.4,2.4,11.3,Nha Trang,Nha Trang
2020-07-23,32.7,25.4,28.5,1.5,1.5,15.3,Nha Trang,Nha Trang
2020-07-24,31.3,25.1,27.9,0.5,0.5,9.5,Nha Trang,Nha Trang
2020-07-25,32.4,25.8,29.2,0.1,0.1,15.8,Nha Trang,Nha Trang
2020-07-26,33.3,26.4,29.4,1.3,1.3,17.8,Nha Trang,Nha Trang
2020-07-27,33.0,26.0,29.5,0.4,0.4,17.2,Nha Trang,Nha Trang
2020-07-28,33.9,26.8,30.1,0.1,0.1,16.7,Nha Trang,Nha Trang
2020-07-29,33.5,26.2,29.2,7.9,7.9,13.4,Nha Trang,Nha Trang
2020-07-30,34.7,25.8,28.6,23.6,23.6,14.5,Nha Trang,Nha Trang
2020-07-31,29.2,25.3,27.3,10.4,10.4,6.9,Nha Trang,Nha Trang
2020-08-01,31.8,25.9,28.0,10.3,10.3,9.7,Nha Trang,Nha Trang
2020-08-02,35.1,25.8,29.3,0.5,0.5,14.9,Nha Trang,Nha Trang
2020-08-03,33.1,25.8,29.4,0.2,0.2,10.7,Nha Trang,Nha Trang
