time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,wind_speed_10m_max,city,official_name,Month,is_train,humidity_avg,pressure_avg
28/05/2014,33,27.2,30,5.4,5.4,5.8,Nha Trang,Nha Trang,5,1,78,1009
29/05/2014,34.5,28,30.7,5.3,5.3,5.6,Nha Trang,Nha Trang,5,1,75,1008
30/05/2014,34.3,28.2,30.7,7,7,6.5,Nha Trang,Nha Trang,5,1,76,1007
31/05/2014,34.2,27.8,30.6,1.3,1.3,5.9,Nha Trang,Nha Trang,5,1,76,1008
1/06/2014,33.9,27.6,30.2,1.1,1.1,8.1,Nha Trang,Nha Trang,6,1,74,1008
2/06/2014,33.6,27.6,30.1,2.6,2.6,6.8,Nha Trang,Nha Trang,6,1,73,1007
3/06/2014,33.8,27.1,30.4,1.3,1.3,8.2,Nha Trang,Nha Trang,6,1,71,1005
4/06/2014,33.3,28,30.6,5.1,5.1,5.2,Nha Trang,Nha Trang,6,1,71,1005
5/06/2014,34.4,28.1,30.9,10.5,10.5,5.1,Nha Trang,Nha Trang,6,1,71,1005
6/06/2014,35.2,28,30.5,15.9,15.9,5.1,Nha Trang,Nha Trang,6,1,68,1005
7/06/2014,34.5,27.1,30.4,4.6,4.6,5.5,Nha Trang,Nha Trang,6,1,71,1005
8/06/2014,34.4,27.4,30.3,11.5,11.5,4.7,Nha Trang,Nha Trang,6,1,70,1004
9/06/2014,33.9,27.6,30,8.7,8.7,5.2,Nha Trang,Nha Trang,6,1,67,1004
10/06/2014,33.3,28.2,30.1,3.4,3.4,6.5,Nha Trang,Nha Trang,6,1,76,1004
11/06/2014,31.5,26.6,28.4,12.1,12.1,5.4,Nha Trang,Nha Trang,6,1,74,1004
12/06/2014,29.6,26,27.8,6.7,6.7,4.4,Nha Trang,Nha Trang,6,1,78,1003
13/06/2014,30.5,26.6,27.8,8,8,4.3,Nha Trang,Nha Trang,6,1,77,1005
14/06/2014,31.1,26.4,28.2,0.3,0.3,4.4,Nha Trang,Nha Trang,6,1,84,1007
15/06/2014,30.6,26.7,28.4,0.2,0.2,4,Nha Trang,Nha Trang,6,1,78,1007
16/06/2014,34.2,26.7,29.6,4.7,4.7,6.6,Nha Trang,Nha Trang,6,1,72,1006
17/06/2014,30.5,27.7,28.7,7.2,7.2,4.6,Nha Trang,Nha Trang,6,1,70,1007
18/06/2014,32.4,27,29.4,0.8,0.8,5.1,Nha Trang,Nha Trang,6,1,70,1007
19/06/2014,33.9,27.4,29.4,7.6,7.6,5.8,Nha Trang,Nha Trang,6,1,73,1007
20/06/2014,34.1,26.8,29.8,0.5,0.5,5.4,Nha Trang,Nha Trang,6,1,72,1006
21/06/2014,33.7,27.6,29.9,0.8,0.8,7.2,Nha Trang,Nha Trang,6,1,71,1008
22/06/2014,33.7,27.3,29.1,1.3,1.3,7.3,Nha Trang,Nha Trang,6,1,74,1008
23/06/2014,31.9,26.9,28.9,0.6,0.6,5.8,Nha Trang,Nha Trang,6,1,74,1006
24/06/2014,34.1,26.3,29.6,2.8,2.8,4.7,Nha Trang,Nha Trang,6,1,77,1006
25/06/2014,31.2,27.3,28.9,6.1,6.1,6.7,Nha Trang,Nha Trang,6,1,75,1008
26/06/2014,32.2,27,29.5,0,0,8,Nha Trang,Nha Trang,6,1,70,1009
27/06/2014,33.8,26.2,29.7,0,0,8.2,Nha Trang,Nha Trang,6,1,66,1008
28/06/2014,33.4,26.7,29.4,5,5,8.1,Nha Trang,Nha Trang,6,1,74,1006
29/06/2014,31.7,27,28.7,5.1,5.1,4.2,Nha Trang,Nha Trang,6,1,78,1006
30/06/2014,32.8,26.3,29.2,6.1,6.1,4.7,Nha Trang,Nha Trang,6,1,77,1007
1/07/2014,33.1,27,29.3,10.3,10.3,4.4,Nha Trang,Nha Trang,7,1,77,1009
2/07/2014,33.1,26.3,29.5,12.1,12.1,4.7,Nha Trang,Nha Trang,7,1,76,1008
3/07/2014,33,26.5,29.4,10.2,10.2,5.2,Nha Trang,Nha Trang,7,1,76,1005
4/07/2014,33.1,27,29.6,12.4,12.4,6.4,Nha Trang,Nha Trang,7,1,76,1004
5/07/2014,32.3,27.3,29.6,13.1,13.1,6.9,Nha Trang,Nha Trang,7,1,74,1005
6/07/2014,33.2,26.5,29.3,5.1,5.1,6,Nha Trang,Nha Trang,7,1,73,1006
7/07/2014,33.8,26.5,29.5,0.2,0.2,8.4,Nha Trang,Nha Trang,7,1,72,1004
8/07/2014,33.4,27.4,29.7,2.8,2.8,5.9,Nha Trang,Nha Trang,7,1,74,1004
9/07/2014,30.8,26.9,29.1,0.9,0.9,4.7,Nha Trang,Nha Trang,7,1,73,1005
10/07/2014,30.9,27.3,28.9,0.8,0.8,9.3,Nha Trang,Nha Trang,7,1,77,1006
11/07/2014,34,26.9,30.1,0.5,0.5,12.4,Nha Trang,Nha Trang,7,1,73,1006
12/07/2014,31.7,27.3,29.2,6.4,6.4,5.6,Nha Trang,Nha Trang,7,1,74,1006
13/07/2014,32.5,25.1,28.5,13.9,13.9,7.7,Nha Trang,Nha Trang,7,1,79,1007
14/07/2014,29.1,25,26.7,24,24,3.8,Nha Trang,Nha Trang,7,1,88,1009
15/07/2014,31,25.3,27.9,16.1,16.1,4.5,Nha Trang,Nha Trang,7,1,83,1009
16/07/2014,32.7,26,28.8,5.6,5.6,5.8,Nha Trang,Nha Trang,7,1,78,1008
17/07/2014,30.8,26.3,28.4,1.7,1.7,5,Nha Trang,Nha Trang,7,1,77,1005
18/07/2014,30.8,27.1,28.6,0.2,0.2,8.1,Nha Trang,Nha Trang,7,1,75,1005
19/07/2014,33,26.5,29.1,0,0,7,Nha Trang,Nha Trang,7,1,70,1007
20/07/2014,32.8,26.5,29.1,0.2,0.2,9,Nha Trang,Nha Trang,7,1,70,1008
21/07/2014,31.6,25.5,27.9,9.7,9.7,5.4,Nha Trang,Nha Trang,7,1,76,1007
22/07/2014,29.7,24.9,27.4,8.6,8.6,5.1,Nha Trang,Nha Trang,7,1,80,1006
23/07/2014,31.2,26.3,28.2,1.3,1.3,6.2,Nha Trang,Nha Trang,7,1,77,1006
24/07/2014,32.8,26.6,29.1,0.2,0.2,4.8,Nha Trang,Nha Trang,7,1,73,1007
25/07/2014,33.2,27,29.5,0.5,0.5,4.4,Nha Trang,Nha Trang,7,1,75,1008
26/07/2014,31,27.4,28.6,10.5,10.5,5.9,Nha Trang,Nha Trang,7,1,80,1009
27/07/2014,30.1,25.5,27.9,13.8,13.8,3.9,Nha Trang,Nha Trang,7,1,78,1009
28/07/2014,30.2,26,28,6.5,6.5,3.7,Nha Trang,Nha Trang,7,1,80,1007
29/07/2014,29.5,25.4,27.9,1.3,1.3,6.3,Nha Trang,Nha Trang,7,1,78,1006
30/07/2014,29.9,25,27.7,13.9,13.9,4.5,Nha Trang,Nha Trang,7,1,76,1006
31/07/2014,31.2,25.9,28.2,13.1,13.1,4.4,Nha Trang,Nha Trang,7,1,78,1006
1/08/2014,30.3,25.1,27.6,17.4,17.4,4.5,Nha Trang,Nha Trang,8,1,77,1005
2/08/2014,30.9,24.5,27.7,2,2,5.5,Nha Trang,Nha Trang,8,1,71,1006
3/08/2014,31.3,26.5,28.2,1,1,6.6,Nha Trang,Nha Trang,8,1,77,1006
4/08/2014,29.4,26.7,27.8,0.9,0.9,5.2,Nha Trang,Nha Trang,8,1,76,1006
5/08/2014,28.4,25.1,27.3,10,10,4.6,Nha Trang,Nha Trang,8,1,78,1007
6/08/2014,32.3,26.1,28.8,1.1,1.1,4.7,Nha Trang,Nha Trang,8,1,78,1007
7/08/2014,32.6,26.1,29.1,4,4,5.8,Nha Trang,Nha Trang,8,1,75,1008
8/08/2014,32.2,26.1,29.4,0.4,0.4,5.8,Nha Trang,Nha Trang,8,1,72,1008
9/08/2014,34.3,27,30.1,1.3,1.3,5.4,Nha Trang,Nha Trang,8,1,71,1009
10/08/2014,33.5,26.5,29.9,0.2,0.2,5.5,Nha Trang,Nha Trang,8,1,70,1009
11/08/2014,34,26.6,30.1,1,1,5.4,Nha Trang,Nha Trang,8,1,71,1007
12/08/2014,33.6,26.1,30,1.7,1.7,5.8,Nha Trang,Nha Trang,8,1,70,1006
13/08/2014,33.5,27.4,30.2,0.5,0.5,5.4,Nha Trang,Nha Trang,8,1,72,1007
14/08/2014,33.1,27.4,29.9,1.4,1.4,8,Nha Trang,Nha Trang,8,1,73,1010
15/08/2014,32.3,27.3,29.3,2.9,2.9,8.7,Nha Trang,Nha Trang,8,1,76,1011
16/08/2014,32.4,26,28.9,0.6,0.6,8.2,Nha Trang,Nha Trang,8,1,78,1010
17/08/2014,32.4,26.5,29.1,0.8,0.8,9.4,Nha Trang,Nha Trang,8,1,76,1009
18/08/2014,33.2,25.9,29.2,0.4,0.4,9.4,Nha Trang,Nha Trang,8,1,73,1010
19/08/2014,33.2,26.8,29.4,6.1,6.1,6.4,Nha Trang,Nha Trang,8,1,77,1011
20/08/2014,32.5,26.9,29.3,14.4,14.4,5.6,Nha Trang,Nha Trang,8,1,76,1010
21/08/2014,32.1,26.8,28.5,18,18,6,Nha Trang,Nha Trang,8,1,81,1010
22/08/2014,30.8,25.6,28.1,8,8,7.9,Nha Trang,Nha Trang,8,1,81,1010
23/08/2014,31.5,25.7,28.3,1.3,1.3,6.6,Nha Trang,Nha Trang,8,1,81,1010
24/08/2014,31.7,26.5,28.6,11.1,11.1,6.8,Nha Trang,Nha Trang,8,1,82,1009
25/08/2014,31.1,26.1,28.2,5.8,5.8,7.4,Nha Trang,Nha Trang,8,1,80,1008
26/08/2014,30.4,25.2,27.3,13.5,13.5,6.2,Nha Trang,Nha Trang,8,1,82,1008
27/08/2014,30.8,26.4,27.7,15.7,15.7,5.9,Nha Trang,Nha Trang,8,1,79,1008
28/08/2014,29.8,24.6,27.1,24.5,24.5,5.2,Nha Trang,Nha Trang,8,1,83,1009
29/08/2014,29.9,24.2,27,10.5,10.5,5.2,Nha Trang,Nha Trang,8,1,84,1009
30/08/2014,29.8,25,27,19.1,19.1,6.6,Nha Trang,Nha Trang,8,1,79,1009
31/08/2014,29.9,23.7,26.6,19,19,7.4,Nha Trang,Nha Trang,8,1,81,1007
1/09/2014,29.3,24.6,26.7,19.4,19.4,3.6,Nha Trang,Nha Trang,9,1,82,1008
2/09/2014,30.1,24.9,27.6,19.9,19.9,4.5,Nha Trang,Nha Trang,9,1,80,1009
3/09/2014,30.9,25.8,28.4,7.6,7.6,5.4,Nha Trang,Nha Trang,9,1,77,1010
4/09/2014,31.7,25.9,27.8,14.8,14.8,5,Nha Trang,Nha Trang,9,1,80,1008
5/09/2014,31,24.8,27.4,9.7,9.7,5.2,Nha Trang,Nha Trang,9,1,82,1007
6/09/2014,30.9,25,27.5,2.7,2.7,5.9,Nha Trang,Nha Trang,9,1,82,1007
7/09/2014,30.5,25.3,27.6,13.1,13.1,5.9,Nha Trang,Nha Trang,9,1,81,1008
8/09/2014,30.4,24,27.5,17.9,17.9,6.3,Nha Trang,Nha Trang,9,1,80,1008
9/09/2014,30.6,25.7,27.9,6.2,6.2,4.6,Nha Trang,Nha Trang,9,1,81,1008
10/09/2014,28.8,26.6,27.4,7.8,7.8,4.6,Nha Trang,Nha Trang,9,1,86,1008
11/09/2014,29.4,24.7,27.2,9.9,9.9,5,Nha Trang,Nha Trang,9,1,81,1009
12/09/2014,31.1,25.4,27.7,5.9,5.9,4.7,Nha Trang,Nha Trang,9,1,80,1008
13/09/2014,30.8,25.2,27.3,13.1,13.1,4.7,Nha Trang,Nha Trang,9,1,81,1008
14/09/2014,31.5,25.6,28.2,2.2,2.2,4.8,Nha Trang,Nha Trang,9,1,78,1007
15/09/2014,30.2,25.4,27.7,4,4,5.9,Nha Trang,Nha Trang,9,1,79,1005
16/09/2014,29.1,25.7,27.1,5.6,5.6,7.4,Nha Trang,Nha Trang,9,1,80,1004
17/09/2014,30.9,25.4,27.8,0.6,0.6,6.6,Nha Trang,Nha Trang,9,1,81,1008
18/09/2014,31.3,25.9,28.3,1.2,1.2,6.2,Nha Trang,Nha Trang,9,1,81,1011
19/09/2014,31.1,25.6,28.1,3.6,3.6,4.6,Nha Trang,Nha Trang,9,1,83,1010
20/09/2014,32.3,25.9,28.8,7.8,7.8,5.1,Nha Trang,Nha Trang,9,1,80,1008
21/09/2014,32.1,26.9,28.6,32.9,32.9,5.5,Nha Trang,Nha Trang,9,1,79,1010
22/09/2014,31.8,25.2,28.8,0.4,0.4,5.4,Nha Trang,Nha Trang,9,1,77,1010
23/09/2014,31,26.2,28.5,7.5,7.5,5.7,Nha Trang,Nha Trang,9,1,78,1009
24/09/2014,30.1,25.9,27.6,5.8,5.8,7.9,Nha Trang,Nha Trang,9,1,82,1010
25/09/2014,29.6,24.8,26.8,13.4,13.4,8,Nha Trang,Nha Trang,9,1,84,1012
26/09/2014,29.8,24.8,27.1,1.7,1.7,6.2,Nha Trang,Nha Trang,9,1,86,1012
27/09/2014,30.2,25.1,27.3,4.9,4.9,8.3,Nha Trang,Nha Trang,9,1,86,1012
28/09/2014,30,25.4,27.5,1.3,1.3,6.5,Nha Trang,Nha Trang,9,1,84,1011
29/09/2014,30,24.7,27.3,1,1,7.2,Nha Trang,Nha Trang,9,1,81,1011
30/09/2014,29.6,24.4,27,1.3,1.3,6.8,Nha Trang,Nha Trang,9,1,81,1011
1/10/2014,30.4,24.2,27.4,0,0,8.1,Nha Trang,Nha Trang,10,1,82,1011
2/10/2014,30,25.6,27.4,1,1,7.8,Nha Trang,Nha Trang,10,1,80,1010
3/10/2014,30.3,25.7,27.5,0.6,0.6,6.6,Nha Trang,Nha Trang,10,1,79,1009
4/10/2014,30.6,24.7,27.3,2.7,2.7,7.1,Nha Trang,Nha Trang,10,1,80,1009
5/10/2014,29.4,23.9,26.6,3.6,3.6,7.8,Nha Trang,Nha Trang,10,1,80,1009
6/10/2014,29.8,23.4,26.3,1.3,1.3,9.4,Nha Trang,Nha Trang,10,1,79,1010
7/10/2014,30.3,25.1,26.9,2.1,2.1,9.9,Nha Trang,Nha Trang,10,1,77,1010
8/10/2014,26.3,23.8,25.3,10,10,5.5,Nha Trang,Nha Trang,10,1,87,1010
9/10/2014,29.9,25.1,26.6,0.1,0.1,8.4,Nha Trang,Nha Trang,10,1,74,1010
10/10/2014,28.7,25,26.5,0.4,0.4,7.4,Nha Trang,Nha Trang,10,1,78,1010
11/10/2014,29,24.1,26.5,0.1,0.1,9.2,Nha Trang,Nha Trang,10,1,77,1010
12/10/2014,29.1,24.4,26.3,0.4,0.4,8.1,Nha Trang,Nha Trang,10,1,79,1011
13/10/2014,28.1,24.4,25.7,2.4,2.4,10.2,Nha Trang,Nha Trang,10,1,81,1013
14/10/2014,28.5,24.6,26.3,1,1,14.5,Nha Trang,Nha Trang,10,1,79,1013
15/10/2014,28.5,24.9,26.2,1.7,1.7,10.1,Nha Trang,Nha Trang,10,1,79,1012
16/10/2014,26.7,24.7,25.7,2.2,2.2,9.1,Nha Trang,Nha Trang,10,1,82,1012
17/10/2014,27.3,23.7,25.3,7.2,7.2,10.8,Nha Trang,Nha Trang,10,1,83,1011
18/10/2014,27.7,23.5,25.1,10.6,10.6,9.2,Nha Trang,Nha Trang,10,1,81,1010
19/10/2014,28.1,23.5,25.8,0.9,0.9,8.2,Nha Trang,Nha Trang,10,1,82,1011
20/10/2014,29.2,25,26.5,5.3,5.3,8.3,Nha Trang,Nha Trang,10,1,82,1011
21/10/2014,28.6,25.3,26.3,7.7,7.7,7.8,Nha Trang,Nha Trang,10,1,82,1013
22/10/2014,28.5,24.8,26,5.3,5.3,8.6,Nha Trang,Nha Trang,10,1,82,1012
23/10/2014,28.4,24.2,25.5,13.5,13.5,7,Nha Trang,Nha Trang,10,1,83,1012
24/10/2014,27.9,23.3,25.4,10,10,7.5,Nha Trang,Nha Trang,10,1,84,1011
25/10/2014,28.9,22.9,25.7,6.6,6.6,8,Nha Trang,Nha Trang,10,1,86,1012
26/10/2014,29.3,22.8,26.4,0.9,0.9,7.9,Nha Trang,Nha Trang,10,1,83,1013
27/10/2014,29,24.9,26.6,0.9,0.9,8.4,Nha Trang,Nha Trang,10,1,83,1012
28/10/2014,29.1,25.1,26.8,0.3,0.3,8,Nha Trang,Nha Trang,10,1,83,1011
29/10/2014,27.6,23.6,25.2,6.5,6.5,7.8,Nha Trang,Nha Trang,10,1,84,1011
30/10/2014,24.6,23.5,23.9,14.8,14.8,5,Nha Trang,Nha Trang,10,1,83,1011
31/10/2014,26.5,24,25.3,7.1,7.1,7.1,Nha Trang,Nha Trang,10,1,83,1010
1/11/2014,28.7,23.6,26.2,0.8,0.8,7.8,Nha Trang,Nha Trang,11,1,82,1010
2/11/2014,28.5,25,26.4,0.6,0.6,9,Nha Trang,Nha Trang,11,1,82,1011
3/11/2014,27.4,25.1,25.9,2.7,2.7,10.2,Nha Trang,Nha Trang,11,1,80,1012
4/11/2014,27.9,24.8,25.9,1.9,1.9,10,Nha Trang,Nha Trang,11,1,82,1013
5/11/2014,27.5,24.5,25.4,3.3,3.3,6.3,Nha Trang,Nha Trang,11,1,81,1013
6/11/2014,28.1,23.3,25.3,4.5,4.5,8.9,Nha Trang,Nha Trang,11,1,81,1013
7/11/2014,27.7,23,25.6,1.5,1.5,8.6,Nha Trang,Nha Trang,11,1,81,1013
8/11/2014,28.4,24.4,26.1,0.1,0.1,8.4,Nha Trang,Nha Trang,11,1,81,1013
9/11/2014,27.7,24.1,25.5,1,1,6.1,Nha Trang,Nha Trang,11,1,82,1013
10/11/2014,27.9,24.1,25.9,0.4,0.4,9.4,Nha Trang,Nha Trang,11,1,81,1012
11/11/2014,28.4,24.2,26.1,0.4,0.4,9.9,Nha Trang,Nha Trang,11,1,81,1012
12/11/2014,28.1,24.7,25.9,1.7,1.7,10.4,Nha Trang,Nha Trang,11,1,81,1012
13/11/2014,28.3,24.5,25.9,0.2,0.2,11.6,Nha Trang,Nha Trang,11,1,80,1013
14/11/2014,27.7,24.1,25.4,3.9,3.9,11.9,Nha Trang,Nha Trang,11,1,80,1013
15/11/2014,27.2,23.8,25.1,3.5,3.5,9.2,Nha Trang,Nha Trang,11,1,80,1012
16/11/2014,27.4,23.7,25.3,3.3,3.3,14.3,Nha Trang,Nha Trang,11,1,82,1012
17/11/2014,26.7,24.1,25.1,3.3,3.3,14,Nha Trang,Nha Trang,11,1,83,1012
18/11/2014,27,23.9,25.2,0.2,0.2,15.8,Nha Trang,Nha Trang,11,1,79,1013
19/11/2014,25.6,24.1,24.6,5.6,5.6,10.2,Nha Trang,Nha Trang,11,1,86,1013
20/11/2014,25.8,23,24.2,10.6,10.6,8.6,Nha Trang,Nha Trang,11,1,88,1012
21/11/2014,26.8,23.8,25,1,1,9.3,Nha Trang,Nha Trang,11,1,85,1011
22/11/2014,26.4,24.3,25.2,3.5,3.5,5.2,Nha Trang,Nha Trang,11,1,84,1012
23/11/2014,28.3,24.5,26,0.9,0.9,7.9,Nha Trang,Nha Trang,11,1,84,1011
24/11/2014,28.7,24.6,26.3,0.4,0.4,8,Nha Trang,Nha Trang,11,1,86,1011
25/11/2014,28.3,24.4,26.1,1.5,1.5,8.4,Nha Trang,Nha Trang,11,1,84,1010
26/11/2014,28.1,24.8,26.1,1.8,1.8,8.9,Nha Trang,Nha Trang,11,1,85,1009
27/11/2014,29.1,25.1,26.4,0.3,0.3,8.2,Nha Trang,Nha Trang,11,1,84,1010
28/11/2014,29.6,24.9,26.7,0,0,10.6,Nha Trang,Nha Trang,11,1,83,1010
29/11/2014,28.9,24.2,26.3,16,16,9.5,Nha Trang,Nha Trang,11,1,77,1007
30/11/2014,27.7,24.8,26.1,8,8,6.5,Nha Trang,Nha Trang,11,1,81,1007
1/12/2014,28,23.7,25.4,6,6,7.7,Nha Trang,Nha Trang,12,1,85,1009
2/12/2014,27.2,23,24.9,9.6,9.6,7.1,Nha Trang,Nha Trang,12,1,86,1010
3/12/2014,28,22.8,25.3,1.6,1.6,7.3,Nha Trang,Nha Trang,12,1,85,1011
4/12/2014,27.7,23.8,25.5,2,2,7.6,Nha Trang,Nha Trang,12,1,84,1013
5/12/2014,26.5,24.2,25.2,6.4,6.4,7.9,Nha Trang,Nha Trang,12,1,85,1013
6/12/2014,26,24,24.9,5.1,5.1,6.9,Nha Trang,Nha Trang,12,1,86,1013
7/12/2014,26.1,23.9,24.8,2.1,2.1,8.2,Nha Trang,Nha Trang,12,1,84,1012
8/12/2014,26.3,23.4,24.5,2.3,2.3,10.3,Nha Trang,Nha Trang,12,1,81,1013
9/12/2014,26.3,22.8,24.3,1.5,1.5,11.2,Nha Trang,Nha Trang,12,1,81,1014
10/12/2014,27.3,22.2,24.8,0,0,12.6,Nha Trang,Nha Trang,12,1,80,1012
11/12/2014,26.3,23.9,24.8,1.5,1.5,12.7,Nha Trang,Nha Trang,12,1,83,1011
12/12/2014,24.1,22,23.1,99,99,9.4,Nha Trang,Nha Trang,12,1,92,1012
13/12/2014,24.6,22.6,23.4,34.3,34.3,11.6,Nha Trang,Nha Trang,12,1,91,1014
14/12/2014,25.9,22.9,24.1,1.7,1.7,13.3,Nha Trang,Nha Trang,12,1,86,1014
15/12/2014,25.6,23,24.1,1,1,9.8,Nha Trang,Nha Trang,12,1,86,1013
16/12/2014,23.7,22.2,22.9,94.8,94.8,10.4,Nha Trang,Nha Trang,12,1,92,1013
17/12/2014,23,21.1,22.3,21.6,21.6,10.1,Nha Trang,Nha Trang,12,1,92,1014
18/12/2014,23.4,21.2,22.4,8.6,8.6,14.4,Nha Trang,Nha Trang,12,1,92,1015
19/12/2014,23.8,21.2,22.4,16.9,16.9,6.8,Nha Trang,Nha Trang,12,1,93,1015
20/12/2014,24.7,22.3,23.4,0,0,10.5,Nha Trang,Nha Trang,12,1,89,1013
21/12/2014,25.9,22.9,23.9,4.7,4.7,13.4,Nha Trang,Nha Trang,12,1,89,1013
22/12/2014,23.2,21.5,22.4,15.9,15.9,12,Nha Trang,Nha Trang,12,1,88,1013
23/12/2014,23.9,21.9,22.9,0.1,0.1,11.5,Nha Trang,Nha Trang,12,1,86,1012
24/12/2014,24.5,21.9,23.2,17.4,17.4,7.2,Nha Trang,Nha Trang,12,1,90,1013
25/12/2014,26,22.6,23.9,6.3,6.3,8.9,Nha Trang,Nha Trang,12,1,90,1012
26/12/2014,25.8,22.8,24.1,8.2,8.2,7,Nha Trang,Nha Trang,12,1,88,1012
27/12/2014,26.4,23.3,24.4,2.2,2.2,9.3,Nha Trang,Nha Trang,12,1,86,1012
28/12/2014,25.7,22.5,23.9,3.4,3.4,17.1,Nha Trang,Nha Trang,12,1,88,1014
29/12/2014,24.1,21.5,22.7,0.9,0.9,14.3,Nha Trang,Nha Trang,12,1,85,1014
30/12/2014,22.6,20.5,21.3,0,0,12.4,Nha Trang,Nha Trang,12,1,81,1014
31/12/2014,23.7,19.9,21.8,0,0,12.3,Nha Trang,Nha Trang,12,1,82,1014
1/01/2015,24.1,21.4,22.5,1.1,1.1,16.1,Nha Trang,Nha Trang,1,1,80,1015
2/01/2015,23.8,21.1,22.4,0.6,0.6,13.4,Nha Trang,Nha Trang,1,1,84,1015
3/01/2015,23.5,22,22.7,3.7,3.7,8.7,Nha Trang,Nha Trang,1,1,88,1014
4/01/2015,24.8,21.9,23.1,0,0,7.2,Nha Trang,Nha Trang,1,1,88,1012
5/01/2015,26.8,22,23.7,0,0,6.5,Nha Trang,Nha Trang,1,1,87,1011
6/01/2015,27,21.6,24,0.1,0.1,7.1,Nha Trang,Nha Trang,1,1,88,1011
7/01/2015,26.4,22.1,23.9,1,1,9.2,Nha Trang,Nha Trang,1,1,86,1013
8/01/2015,25.4,21.5,23.3,7.5,7.5,13.6,Nha Trang,Nha Trang,1,1,85,1014
9/01/2015,24.6,21.3,22.7,5.6,5.6,11.2,Nha Trang,Nha Trang,1,1,85,1015
10/01/2015,24.7,22.1,23,2.8,2.8,10.2,Nha Trang,Nha Trang,1,1,85,1014
11/01/2015,24.7,22.3,23.2,1.8,1.8,11.3,Nha Trang,Nha Trang,1,1,84,1014
12/01/2015,25.4,21.9,23.1,0,0,12.4,Nha Trang,Nha Trang,1,1,83,1014
13/01/2015,24.1,20.7,22.2,0,0,14.1,Nha Trang,Nha Trang,1,1,79,1015
14/01/2015,23.2,20.2,21.3,0,0,13.4,Nha Trang,Nha Trang,1,1,79,1016
15/01/2015,22.9,18.9,20.7,0,0,12.6,Nha Trang,Nha Trang,1,1,76,1017
16/01/2015,22.9,18.7,20.8,0,0,12.7,Nha Trang,Nha Trang,1,1,77,1016
17/01/2015,23.4,20.3,21.7,2.3,2.3,12.5,Nha Trang,Nha Trang,1,1,82,1016
18/01/2015,24.1,20.9,22.2,0.6,0.6,13.3,Nha Trang,Nha Trang,1,1,76,1016
19/01/2015,23.4,20.6,21.7,0.9,0.9,12.6,Nha Trang,Nha Trang,1,1,80,1017
20/01/2015,24.1,19.6,21.5,0,0,9.2,Nha Trang,Nha Trang,1,1,77,1017
21/01/2015,25.8,19.7,22.2,0,0,12.2,Nha Trang,Nha Trang,1,1,79,1018
22/01/2015,24.2,20.8,22,0,0,11.5,Nha Trang,Nha Trang,1,1,82,1018
23/01/2015,23.7,19.8,21.4,0,0,10.5,Nha Trang,Nha Trang,1,1,76,1016
24/01/2015,24.4,18.8,21.3,0,0,8.2,Nha Trang,Nha Trang,1,1,74,1015
25/01/2015,25.6,17.7,21.4,0,0,7.3,Nha Trang,Nha Trang,1,1,76,1016
26/01/2015,25.5,18,21.5,0,0,7.2,Nha Trang,Nha Trang,1,1,77,1015
27/01/2015,26.3,19.7,22.5,0,0,8.6,Nha Trang,Nha Trang,1,1,79,1014
28/01/2015,25.5,20.6,22.5,0,0,11,Nha Trang,Nha Trang,1,1,78,1014
29/01/2015,25.3,20.3,22.4,0,0,11.8,Nha Trang,Nha Trang,1,1,77,1014
30/01/2015,25.2,20.8,22.7,0,0,12.4,Nha Trang,Nha Trang,1,1,77,1016
31/01/2015,25.1,21.2,22.7,0.9,0.9,14.2,Nha Trang,Nha Trang,1,1,78,1017
1/02/2015,25.8,20.9,22.9,0.3,0.3,12.9,Nha Trang,Nha Trang,2,1,79,1017
2/02/2015,25.1,21.3,22.9,2.8,2.8,10.5,Nha Trang,Nha Trang,2,1,81,1017
3/02/2015,25.1,21.7,23,0.2,0.2,13.2,Nha Trang,Nha Trang,2,1,82,1018
4/02/2015,25.2,21.4,22.8,0,0,13.3,Nha Trang,Nha Trang,2,1,80,1017
5/02/2015,24.9,20.6,22.5,0,0,15.5,Nha Trang,Nha Trang,2,1,78,1018
6/02/2015,24.8,20.5,22.3,0.4,0.4,14.1,Nha Trang,Nha Trang,2,1,76,1018
7/02/2015,24.8,20.7,22.3,0,0,11.5,Nha Trang,Nha Trang,2,1,79,1016
8/02/2015,24.3,20.5,22,0,0,15,Nha Trang,Nha Trang,2,1,79,1017
9/02/2015,23.9,20.7,21.9,1.5,1.5,15.4,Nha Trang,Nha Trang,2,1,78,1018
10/02/2015,24.7,20.5,22.2,0,0,12.9,Nha Trang,Nha Trang,2,1,76,1016
11/02/2015,24.6,20.1,22,0,0,11.6,Nha Trang,Nha Trang,2,1,76,1015
12/02/2015,24.5,20,22,0,0,13,Nha Trang,Nha Trang,2,1,78,1015
13/02/2015,24.9,20.5,22.3,0,0,10,Nha Trang,Nha Trang,2,1,79,1014
14/02/2015,25.8,20.2,22.4,0,0,10,Nha Trang,Nha Trang,2,1,78,1013
15/02/2015,26.5,18.5,22.4,0,0,7.6,Nha Trang,Nha Trang,2,1,79,1014
16/02/2015,26.3,19.3,22.6,0,0,8.1,Nha Trang,Nha Trang,2,1,80,1014
17/02/2015,27.6,20.5,23.5,0,0,8.7,Nha Trang,Nha Trang,2,1,79,1013
